day_of_week,time,route,bus_stop,predicted_bus_load,wait_time_min
Tuesday,10:00,Campus Connector,Fontana Lab (EB),0.059,10.0
Tuesday,10:00,Campus Connector,Stillman Hall (SB),0.184,10.0
Tuesday,10:00,Campus Connector,Ohio Union (SB),0.145,10.0
Tuesday,10:00,Campus Connector,Siebert Hall (WB),0.213,10.0
Tuesday,10:00,Campus Connector,Mack Hall (NB),0.17,10.0
Tuesday,10:00,Campus Connector,Herrick Drive Transit Hub (NB),0.103,10.0
Tuesday,10:00,Campus Connector,11th & Worthington (EB),0.096,10.0
Tuesday,10:00,Campus Connector,Ohio Union (NB),0.113,10.0
Tuesday,10:00,Campus Connector,Arps Hall (NB),0.117,10.0
Tuesday,10:00,Campus Connector,Blackburn House (WB),0.074,10.0
Tuesday,10:00,Campus Connector,Mason Hall (WB),0.102,10.0
Tuesday,10:00,Campus Connector,St. John Arena (WB),0.199,10.0
Tuesday,10:00,Campus Connector,Midwest Campus (WB),0.0,10.0
Tuesday,10:00,Campus Loop South,Buckeye Lot (SB),0.097,15.0
Tuesday,10:00,Campus Loop South,Midwest Campus (EB),0.029,15.0
Tuesday,10:00,Campus Loop South,Mid Towers (SB),0.097,15.0
Tuesday,10:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.137,15.0
Tuesday,10:00,Campus Loop South,11th & Worthington (EB),0.084,15.0
Tuesday,10:00,Campus Loop South,Ohio Union (NB),0.134,15.0
Tuesday,10:00,Campus Loop South,Arps Hall (NB),0.0,15.0
Tuesday,10:00,Campus Loop South,Blackburn House (WB),0.154,15.0
Tuesday,10:00,Campus Loop South,Mason Hall (WB),0.05,15.0
Tuesday,10:00,Campus Loop South,St. John Arena (WB),0.123,15.0
Tuesday,10:00,Campus Loop South,Midwest Campus (WB),0.095,15.0
Tuesday,10:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.0,15.0
Tuesday,10:00,Buckeye Express,Buckeye Lot (SB),0.047,7.0
Tuesday,10:00,Buckeye Express,Midwest Campus (EB),0.107,7.0
Tuesday,10:00,Buckeye Express,St. John Arena (EB),0.189,7.0
Tuesday,10:00,Buckeye Express,Knowlton Hall (EB),0.114,7.0
Tuesday,10:00,Buckeye Express,Fontana Lab (EB),0.114,7.0
Tuesday,10:00,Buckeye Express,High St & 15th Ave (SB),0.014,7.0
Tuesday,10:00,Buckeye Express,Ohio Union (NB),0.185,7.0
Tuesday,10:00,Buckeye Express,Arps Hall (NB),0.207,7.0
Tuesday,10:00,Buckeye Express,Blackburn House (WB),0.1,7.0
Tuesday,10:00,Buckeye Express,Mason Hall (WB),0.084,7.0
Tuesday,10:00,Buckeye Express,St. John Arena (WB),0.0,7.0
Tuesday,10:00,Buckeye Express,Midwest Campus (WB),0.147,7.0
Tuesday,10:00,Buckeye Express,Fred Taylor & Schottenstein Dr (NB),0.254,7.0
Tuesday,10:00,East Residential,High St & 15th Ave (SB),0.114,15.0
Tuesday,10:00,East Residential,11th & High (EB),0.148,15.0
Tuesday,10:00,East Residential,Indianola Ave (EB),0.106,15.0
Tuesday,10:00,East Residential,Chittenden Ave (NB),0.015,15.0
Tuesday,10:00,East Residential,15th Ave (NB),0.155,15.0
Tuesday,10:00,East Residential,18th Ave (NB),0.002,15.0
Tuesday,10:00,East Residential,Alden Ave (NB),0.064,15.0
Tuesday,10:00,East Residential,Maynard Ave (NB),0.093,15.0
Tuesday,10:00,East Residential,Tompkins St (SB),0.13,15.0
Tuesday,10:00,East Residential,Maynard Ave (SB),0.102,15.0
Tuesday,10:00,East Residential,Alden Ave (SB),0.1,15.0
Tuesday,10:00,East Residential,Lane Ave (SB),0.031,15.0
Tuesday,10:00,East Residential,18th Ave (SB),0.0,15.0
Tuesday,10:00,East Residential,15th Ave (SB),0.079,15.0
Tuesday,10:00,East Residential,Chittenden Ave (SB),0.032,15.0
Tuesday,10:00,East Residential,Indianola Ave (WB),0.0,15.0
Tuesday,10:00,East Residential,11th & High (WB),0.0,15.0
Tuesday,10:00,East Residential,Ohio Union (NB),0.043,15.0
Tuesday,10:00,East Residential,Arps Hall (NB),0.0,15.0
Tuesday,10:00,Med Center,Carmack 2 (SB),0.0,10.0
Tuesday,10:00,Med Center,Carmack 3 (NB),0.0,10.0
Tuesday,10:00,Med Center,Carmack 5 (NB),0.093,10.0
Tuesday,10:00,Med Center,Carmack 5 (SB),0.106,10.0
Tuesday,10:00,Med Center,Herrick Drive Transit Hub (NB),0.199,10.0
Tuesday,10:00,Northwest Connector,Stores & Receiving (SB),0.0,30.0
Tuesday,10:00,Northwest Connector,Service Annex (WB),0.022,30.0
Tuesday,10:00,Northwest Connector,Mount Hall (EB),0.119,30.0
Tuesday,10:00,Northwest Connector,Blankenship Hall (EB),0.052,30.0
Tuesday,10:00,Northwest Connector,Midwest Campus (EB),0.046,30.0
Tuesday,10:00,Northwest Connector,Mid Towers (SB),0.168,30.0
Tuesday,10:00,Northwest Connector,Herrick Drive Transit Hub (NB),0.045,30.0
Tuesday,10:00,Northwest Connector,Mid Towers (NB),0.0,30.0
Tuesday,10:00,Northwest Connector,Midwest Campus (WB),0.0,30.0
Tuesday,10:00,Northwest Connector,Fisher Commons (NB),0.082,30.0
Tuesday,11:00,Campus Connector,Mount Hall (WB),0.424,10.0
Tuesday,11:00,Campus Connector,Carmack 5 (NB),0.329,10.0
Tuesday,11:00,Campus Connector,Carmack 5 (SB),0.357,10.0
Tuesday,11:00,Campus Connector,Research Center (SB),0.454,10.0
Tuesday,11:00,Campus Connector,Kinnear Rd Lot (EB),0.461,10.0
Tuesday,11:00,Campus Connector,Blankenship Hall (EB),0.392,10.0
Tuesday,11:00,Campus Connector,Midwest Campus (EB),0.471,10.0
Tuesday,11:00,Campus Connector,St. John Arena (EB),0.471,10.0
Tuesday,11:00,Campus Connector,Fontana Lab (EB),0.331,10.0
Tuesday,11:00,Campus Connector,Stillman Hall (SB),0.421,10.0
Tuesday,11:00,Campus Connector,Ohio Union (SB),0.465,10.0
Tuesday,11:00,Campus Connector,Siebert Hall (WB),0.405,10.0
Tuesday,11:00,Campus Connector,Mack Hall (NB),0.31,10.0
Tuesday,11:00,Campus Connector,Herrick Drive Transit Hub (NB),0.419,10.0
Tuesday,11:00,Campus Connector,11th & Worthington (EB),0.479,10.0
Tuesday,11:00,Campus Connector,Ohio Union (NB),0.525,10.0
Tuesday,11:00,Campus Connector,Arps Hall (NB),0.295,10.0
Tuesday,11:00,Campus Connector,Blackburn House (WB),0.578,10.0
Tuesday,11:00,Campus Connector,Mason Hall (WB),0.349,10.0
Tuesday,11:00,Campus Connector,St. John Arena (WB),0.469,10.0
Tuesday,11:00,Campus Connector,Midwest Campus (WB),0.48,10.0
Tuesday,11:00,Campus Loop South,Buckeye Lot (SB),0.387,15.0
Tuesday,11:00,Campus Loop South,Midwest Campus (EB),0.344,15.0
Tuesday,11:00,Campus Loop South,Mid Towers (SB),0.272,15.0
Tuesday,11:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.384,15.0
Tuesday,11:00,Campus Loop South,11th & Worthington (EB),0.307,15.0
Tuesday,11:00,Campus Loop South,Ohio Union (NB),0.2,15.0
Tuesday,11:00,Campus Loop South,Arps Hall (NB),0.522,15.0
Tuesday,11:00,Campus Loop South,Blackburn House (WB),0.392,15.0
Tuesday,11:00,Campus Loop South,Mason Hall (WB),0.455,15.0
Tuesday,11:00,Campus Loop South,St. John Arena (WB),0.287,15.0
Tuesday,11:00,Campus Loop South,Midwest Campus (WB),0.423,15.0
Tuesday,11:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.423,15.0
Tuesday,11:00,Buckeye Express,Buckeye Lot (SB),0.461,7.0
Tuesday,11:00,Buckeye Express,Midwest Campus (EB),0.374,7.0
Tuesday,11:00,Buckeye Express,St. John Arena (EB),0.31,7.0
Tuesday,11:00,Buckeye Express,Knowlton Hall (EB),0.378,7.0
Tuesday,11:00,Buckeye Express,Fontana Lab (EB),0.26,7.0
Tuesday,11:00,Buckeye Express,High St & 15th Ave (SB),0.293,7.0
Tuesday,11:00,Buckeye Express,Ohio Union (NB),0.402,7.0
Tuesday,11:00,Buckeye Express,Arps Hall (NB),0.336,7.0
Tuesday,11:00,Buckeye Express,Blackburn House (WB),0.383,7.0
Tuesday,11:00,Buckeye Express,Mason Hall (WB),0.382,7.0
Tuesday,11:00,Buckeye Express,St. John Arena (WB),0.498,7.0
Tuesday,11:00,Buckeye Express,Midwest Campus (WB),0.453,7.0
Tuesday,11:00,Buckeye Express,Fred Taylor & Schottenstein Dr (NB),0.365,7.0
Tuesday,11:00,East Residential,High St & 15th Ave (SB),0.357,15.0
Tuesday,11:00,East Residential,11th & High (EB),0.242,15.0
Tuesday,11:00,East Residential,Indianola Ave (EB),0.272,15.0
Tuesday,11:00,East Residential,Chittenden Ave (NB),0.351,15.0
Tuesday,11:00,East Residential,15th Ave (NB),0.225,15.0
Tuesday,11:00,East Residential,18th Ave (NB),0.286,15.0
Tuesday,11:00,East Residential,Alden Ave (NB),0.226,15.0
Tuesday,11:00,East Residential,Maynard Ave (NB),0.314,15.0
Tuesday,11:00,East Residential,Tompkins St (SB),0.406,15.0
Tuesday,11:00,East Residential,Maynard Ave (SB),0.263,15.0
Tuesday,11:00,East Residential,Alden Ave (SB),0.321,15.0
Tuesday,11:00,East Residential,Lane Ave (SB),0.253,15.0
Tuesday,11:00,East Residential,18th Ave (SB),0.236,15.0
Tuesday,11:00,East Residential,15th Ave (SB),0.229,15.0
Tuesday,11:00,East Residential,Chittenden Ave (SB),0.387,15.0
Tuesday,11:00,East Residential,Indianola Ave (WB),0.438,15.0
Tuesday,11:00,East Residential,11th & High (WB),0.322,15.0
Tuesday,11:00,East Residential,Ohio Union (NB),0.246,15.0
Tuesday,11:00,East Residential,Arps Hall (NB),0.327,15.0
Tuesday,11:00,Med Center,Carmack 2 (SB),0.295,10.0
Tuesday,11:00,Med Center,Carmack 3 (NB),0.374,10.0
Tuesday,11:00,Med Center,Carmack 5 (NB),0.347,10.0
Tuesday,11:00,Med Center,Carmack 5 (SB),0.343,10.0
Tuesday,11:00,Med Center,Herrick Drive Transit Hub (NB),0.351,10.0
Tuesday,11:00,Northwest Connector,Stores & Receiving (SB),0.212,30.0
Tuesday,11:00,Northwest Connector,Service Annex (WB),0.229,30.0
Tuesday,11:00,Northwest Connector,Mount Hall (EB),0.155,30.0
Tuesday,11:00,Northwest Connector,Blankenship Hall (EB),0.235,30.0
Tuesday,11:00,Northwest Connector,Midwest Campus (EB),0.178,30.0
Tuesday,11:00,Northwest Connector,Mid Towers (SB),0.255,30.0
Tuesday,11:00,Northwest Connector,Herrick Drive Transit Hub (NB),0.204,30.0
Tuesday,11:00,Northwest Connector,Mid Towers (NB),0.264,30.0
Tuesday,11:00,Northwest Connector,Midwest Campus (WB),0.28,30.0
Tuesday,11:00,Northwest Connector,Fisher Commons (NB),0.162,30.0
Tuesday,12:00,Campus Connector,Mount Hall (WB),0.458,10.0
Tuesday,12:00,Campus Connector,Carmack 5 (NB),0.457,10.0
Tuesday,12:00,Campus Connector,Carmack 5 (SB),0.566,10.0
Tuesday,12:00,Campus Connector,Research Center (SB),0.629,10.0
Tuesday,12:00,Campus Connector,Kinnear Rd Lot (EB),0.584,10.0
Tuesday,12:00,Campus Connector,Blankenship Hall (EB),0.517,10.0
Tuesday,12:00,Campus Connector,Midwest Campus (EB),0.63,10.0
Tuesday,12:00,Campus Connector,St. John Arena (EB),0.455,10.0
Tuesday,12:00,Campus Connector,Fontana Lab (EB),0.638,10.0
Tuesday,12:00,Campus Connector,Stillman Hall (SB),0.51,10.0
Tuesday,12:00,Campus Connector,Ohio Union (SB),0.383,10.0
Tuesday,12:00,Campus Connector,Siebert Hall (WB),0.709,10.0
Tuesday,12:00,Campus Connector,Mack Hall (NB),0.643,10.0
Tuesday,12:00,Campus Connector,Herrick Drive Transit Hub (NB),0.484,10.0
Tuesday,12:00,Campus Connector,11th & Worthington (EB),0.552,10.0
Tuesday,12:00,Campus Connector,Ohio Union (NB),0.525,10.0
Tuesday,12:00,Campus Connector,Arps Hall (NB),0.539,10.0
Tuesday,12:00,Campus Connector,Blackburn House (WB),0.438,10.0
Tuesday,12:00,Campus Connector,Mason Hall (WB),0.48,10.0
Tuesday,12:00,Campus Connector,St. John Arena (WB),0.542,10.0
Tuesday,12:00,Campus Connector,Midwest Campus (WB),0.52,10.0
Tuesday,12:00,Campus Loop South,Buckeye Lot (SB),0.482,15.0
Tuesday,12:00,Campus Loop South,Midwest Campus (EB),0.423,15.0
Tuesday,12:00,Campus Loop South,Mid Towers (SB),0.567,15.0
Tuesday,12:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.39,15.0
Tuesday,12:00,Campus Loop South,11th & Worthington (EB),0.453,15.0
Tuesday,12:00,Campus Loop South,Ohio Union (NB),0.325,15.0
Tuesday,12:00,Campus Loop South,Arps Hall (NB),0.365,15.0
Tuesday,12:00,Campus Loop South,Blackburn House (WB),0.517,15.0
Tuesday,12:00,Campus Loop South,Mason Hall (WB),0.376,15.0
Tuesday,12:00,Campus Loop South,St. John Arena (WB),0.458,15.0
Tuesday,12:00,Campus Loop South,Midwest Campus (WB),0.415,15.0
Tuesday,12:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.347,15.0
Tuesday,12:00,Buckeye Express,Buckeye Lot (SB),0.439,7.0
Tuesday,12:00,Buckeye Express,Midwest Campus (EB),0.439,7.0
Tuesday,12:00,Buckeye Express,St. John Arena (EB),0.449,7.0
Tuesday,12:00,Buckeye Express,Knowlton Hall (EB),0.53,7.0
Tuesday,12:00,Buckeye Express,Fontana Lab (EB),0.53,7.0
Tuesday,12:00,Buckeye Express,High St & 15th Ave (SB),0.459,7.0
Tuesday,12:00,Buckeye Express,Ohio Union (NB),0.441,7.0
Tuesday,12:00,Buckeye Express,Arps Hall (NB),0.511,7.0
Tuesday,12:00,Buckeye Express,Blackburn House (WB),0.485,7.0
Tuesday,12:00,Buckeye Express,Mason Hall (WB),0.547,7.0
Tuesday,12:00,Buckeye Express,St. John Arena (WB),0.637,7.0
Tuesday,12:00,Buckeye Express,Midwest Campus (WB),0.52,7.0
Tuesday,12:00,Buckeye Express,Fred Taylor & Schottenstein Dr (NB),0.458,7.0
Tuesday,12:00,East Residential,High St & 15th Ave (SB),0.345,15.0
Tuesday,12:00,East Residential,11th & High (EB),0.309,15.0
Tuesday,12:00,East Residential,Indianola Ave (EB),0.311,15.0
Tuesday,12:00,East Residential,Chittenden Ave (NB),0.31,15.0
Tuesday,12:00,East Residential,15th Ave (NB),0.351,15.0
Tuesday,12:00,East Residential,18th Ave (NB),0.353,15.0
Tuesday,12:00,East Residential,Alden Ave (NB),0.426,15.0
Tuesday,12:00,East Residential,Maynard Ave (NB),0.359,15.0
Tuesday,12:00,East Residential,Tompkins St (SB),0.373,15.0
Tuesday,12:00,East Residential,Maynard Ave (SB),0.312,15.0
Tuesday,12:00,East Residential,Alden Ave (SB),0.483,15.0
Tuesday,12:00,East Residential,Lane Ave (SB),0.414,15.0
Tuesday,12:00,East Residential,18th Ave (SB),0.489,15.0
Tuesday,12:00,East Residential,15th Ave (SB),0.426,15.0
Tuesday,12:00,East Residential,Chittenden Ave (SB),0.464,15.0
Tuesday,12:00,East Residential,Indianola Ave (WB),0.356,15.0
Tuesday,12:00,East Residential,11th & High (WB),0.409,15.0
Tuesday,12:00,East Residential,Ohio Union (NB),0.523,15.0
Tuesday,12:00,East Residential,Arps Hall (NB),0.282,15.0
Tuesday,12:00,Med Center,Carmack 2 (SB),0.464,10.0
Tuesday,12:00,Med Center,Carmack 3 (NB),0.509,10.0
Tuesday,12:00,Med Center,Carmack 5 (NB),0.438,10.0
Tuesday,12:00,Med Center,Carmack 5 (SB),0.453,10.0
Tuesday,12:00,Med Center,Herrick Drive Transit Hub (NB),0.471,10.0
Tuesday,12:00,Northwest Connector,Stores & Receiving (SB),0.268,30.0
Tuesday,12:00,Northwest Connector,Service Annex (WB),0.341,30.0
Tuesday,12:00,Northwest Connector,Mount Hall (EB),0.269,30.0
Tuesday,12:00,Northwest Connector,Blankenship Hall (EB),0.286,30.0
Tuesday,12:00,Northwest Connector,Midwest Campus (EB),0.292,30.0
Tuesday,12:00,Northwest Connector,Mid Towers (SB),0.321,30.0
Tuesday,12:00,Northwest Connector,Herrick Drive Transit Hub (NB),0.336,30.0
Tuesday,12:00,Northwest Connector,Mid Towers (NB),0.35,30.0
Tuesday,12:00,Northwest Connector,Midwest Campus (WB),0.229,30.0
Tuesday,12:00,Northwest Connector,Fisher Commons (NB),0.43,30.0
Tuesday,13:00,Campus Connector,Mount Hall (WB),0.781,10.0
Tuesday,13:00,Campus Connector,Carmack 5 (NB),0.764,10.0
Tuesday,13:00,Campus Connector,Carmack 5 (SB),0.707,10.0
Tuesday,13:00,Campus Connector,Research Center (SB),0.732,10.0
Tuesday,13:00,Campus Connector,Kinnear Rd Lot (EB),0.78,10.0
Tuesday,13:00,Campus Connector,Blankenship Hall (EB),0.778,10.0
Tuesday,13:00,Campus Connector,Midwest Campus (EB),0.656,10.0
Tuesday,13:00,Campus Connector,St. John Arena (EB),0.809,10.0
Tuesday,13:00,Campus Connector,Fontana Lab (EB),0.946,10.0
Tuesday,13:00,Campus Connector,Stillman Hall (SB),0.656,10.0
Tuesday,13:00,Campus Connector,Ohio Union (SB),0.831,10.0
Tuesday,13:00,Campus Connector,Siebert Hall (WB),0.792,10.0
Tuesday,13:00,Campus Connector,Mack Hall (NB),0.76,10.0
Tuesday,13:00,Campus Connector,Herrick Drive Transit Hub (NB),0.848,10.0
Tuesday,13:00,Campus Connector,11th & Worthington (EB),0.686,10.0
Tuesday,13:00,Campus Connector,Ohio Union (NB),0.763,10.0
Tuesday,13:00,Campus Connector,Arps Hall (NB),0.836,10.0
Tuesday,13:00,Campus Connector,Blackburn House (WB),0.726,10.0
Tuesday,13:00,Campus Connector,Mason Hall (WB),0.703,10.0
Tuesday,13:00,Campus Connector,St. John Arena (WB),0.727,10.0
Tuesday,13:00,Campus Connector,Midwest Campus (WB),0.683,10.0
Tuesday,13:00,Campus Loop South,Buckeye Lot (SB),0.669,15.0
Tuesday,13:00,Campus Loop South,Midwest Campus (EB),0.53,15.0
Tuesday,13:00,Campus Loop South,Mid Towers (SB),0.651,15.0
Tuesday,13:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.529,15.0
Tuesday,13:00,Campus Loop South,11th & Worthington (EB),0.654,15.0
Tuesday,13:00,Campus Loop South,Ohio Union (NB),0.609,15.0
Tuesday,13:00,Campus Loop South,Arps Hall (NB),0.456,15.0
Tuesday,13:00,Campus Loop South,Blackburn House (WB),0.612,15.0
Tuesday,13:00,Campus Loop South,Mason Hall (WB),0.54,15.0
Tuesday,13:00,Campus Loop South,St. John Arena (WB),0.57,15.0
Tuesday,13:00,Campus Loop South,Midwest Campus (WB),0.681,15.0
Tuesday,13:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.504,15.0
Tuesday,13:00,Buckeye Express,Buckeye Lot (SB),0.579,7.0
Tuesday,13:00,Buckeye Express,Midwest Campus (EB),0.746,7.0
Tuesday,13:00,Buckeye Express,St. John Arena (EB),0.676,7.0
Tuesday,13:00,Buckeye Express,Knowlton Hall (EB),0.774,7.0
Tuesday,13:00,Buckeye Express,Fontana Lab (EB),0.707,7.0
Tuesday,13:00,Buckeye Express,High St & 15th Ave (SB),0.637,7.0
Tuesday,13:00,Buckeye Express,Ohio Union (NB),0.689,7.0
Tuesday,13:00,Buckeye Express,Arps Hall (NB),0.767,7.0
Tuesday,13:00,Buckeye Express,Blackburn House (WB),0.745,7.0
Tuesday,13:00,Buckeye Express,Mason Hall (WB),0.679,7.0
Tuesday,13:00,Buckeye Express,St. John Arena (WB),0.672,7.0
Tuesday,13:00,Buckeye Express,Midwest Campus (WB),0.65,7.0
Tuesday,13:00,Buckeye Express,Fred Taylor & Schottenstein Dr (NB),0.608,7.0
Tuesday,13:00,East Residential,High St & 15th Ave (SB),0.617,15.0
Tuesday,13:00,East Residential,11th & High (EB),0.506,15.0
Tuesday,13:00,East Residential,Indianola Ave (EB),0.442,15.0
Tuesday,13:00,East Residential,Chittenden Ave (NB),0.489,15.0
Tuesday,13:00,East Residential,15th Ave (NB),0.569,15.0
Tuesday,13:00,East Residential,18th Ave (NB),0.569,15.0
Tuesday,13:00,East Residential,Alden Ave (NB),0.525,15.0
Tuesday,13:00,East Residential,Maynard Ave (NB),0.495,15.0
Tuesday,13:00,East Residential,Tompkins St (SB),0.54,15.0
Tuesday,13:00,East Residential,Maynard Ave (SB),0.436,15.0
Tuesday,13:00,East Residential,Alden Ave (SB),0.458,15.0
Tuesday,13:00,East Residential,Lane Ave (SB),0.586,15.0
Tuesday,13:00,East Residential,18th Ave (SB),0.504,15.0
Tuesday,13:00,East Residential,15th Ave (SB),0.553,15.0
Tuesday,13:00,East Residential,Chittenden Ave (SB),0.6,15.0
Tuesday,13:00,East Residential,Indianola Ave (WB),0.559,15.0
Tuesday,13:00,East Residential,11th & High (WB),0.514,15.0
Tuesday,13:00,East Residential,Ohio Union (NB),0.636,15.0
Tuesday,13:00,East Residential,Arps Hall (NB),0.539,15.0
Tuesday,13:00,Med Center,Carmack 2 (SB),0.529,10.0
Tuesday,13:00,Med Center,Carmack 3 (NB),0.616,10.0
Tuesday,13:00,Med Center,Carmack 5 (NB),0.603,10.0
Tuesday,13:00,Med Center,Carmack 5 (SB),0.518,10.0
Tuesday,13:00,Med Center,Herrick Drive Transit Hub (NB),0.556,10.0
Tuesday,13:00,Northwest Connector,Stores & Receiving (SB),0.422,30.0
Tuesday,13:00,Northwest Connector,Service Annex (WB),0.321,30.0
Tuesday,13:00,Northwest Connector,Mount Hall (EB),0.441,30.0
Tuesday,13:00,Northwest Connector,Blankenship Hall (EB),0.441,30.0
Tuesday,13:00,Northwest Connector,Midwest Campus (EB),0.435,30.0
Tuesday,13:00,Northwest Connector,Mid Towers (SB),0.36,30.0
Tuesday,13:00,Northwest Connector,Herrick Drive Transit Hub (NB),0.436,30.0
Tuesday,13:00,Northwest Connector,Mid Towers (NB),0.449,30.0
Tuesday,13:00,Northwest Connector,Midwest Campus (WB),0.449,30.0
Tuesday,13:00,Northwest Connector,Fisher Commons (NB),0.362,30.0
Tuesday,14:00,Campus Connector,Mount Hall (WB),0.648,10.0
Tuesday,14:00,Campus Connector,Carmack 5 (NB),0.542,10.0
Tuesday,14:00,Campus Connector,Carmack 5 (SB),0.611,10.0
Tuesday,14:00,Campus Connector,Research Center (SB),0.713,10.0
Tuesday,14:00,Campus Connector,Kinnear Rd Lot (EB),0.597,10.0
Tuesday,14:00,Campus Connector,Blankenship Hall (EB),0.614,10.0
Tuesday,14:00,Campus Connector,Midwest Campus (EB),0.717,10.0
Tuesday,14:00,Campus Connector,St. John Arena (EB),0.631,10.0
Tuesday,14:00,Campus Connector,Fontana Lab (EB),0.639,10.0
Tuesday,14:00,Campus Connector,Stillman Hall (SB),0.673,10.0
Tuesday,14:00,Campus Connector,Ohio Union (SB),0.725,10.0
Tuesday,14:00,Campus Connector,Siebert Hall (WB),0.524,10.0
Tuesday,14:00,Campus Connector,Mack Hall (NB),0.606,10.0
Tuesday,14:00,Campus Connector,Herrick Drive Transit Hub (NB),0.592,10.0
Tuesday,14:00,Campus Connector,11th & Worthington (EB),0.584,10.0
Tuesday,14:00,Campus Connector,Ohio Union (NB),0.593,10.0
Tuesday,14:00,Campus Connector,Arps Hall (NB),0.588,10.0
Tuesday,14:00,Campus Connector,Blackburn House (WB),0.651,10.0
Tuesday,14:00,Campus Connector,Mason Hall (WB),0.57,10.0
Tuesday,14:00,Campus Connector,St. John Arena (WB),0.624,10.0
Tuesday,14:00,Campus Connector,Midwest Campus (WB),0.633,10.0
Tuesday,14:00,Campus Loop South,Buckeye Lot (SB),0.447,15.0
Tuesday,14:00,Campus Loop South,Midwest Campus (EB),0.51,15.0
Tuesday,14:00,Campus Loop South,Mid Towers (SB),0.612,15.0
Tuesday,14:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.539,15.0
Tuesday,14:00,Campus Loop South,11th & Worthington (EB),0.486,15.0
Tuesday,14:00,Campus Loop South,Ohio Union (NB),0.524,15.0
Tuesday,14:00,Campus Loop South,Arps Hall (NB),0.471,15.0
Tuesday,14:00,Campus Loop South,Blackburn House (WB),0.542,15.0
Tuesday,14:00,Campus Loop South,Mason Hall (WB),0.572,15.0
Tuesday,14:00,Campus Loop South,St. John Arena (WB),0.462,15.0
Tuesday,14:00,Campus Loop South,Midwest Campus (WB),0.489,15.0
Tuesday,14:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.56,15.0
